latitude,longitude,crime_type,crime_severity,hour,area,is_night
17.34008050961461,78.50910949642024,Theft,4.2,7,Unknown,0
17.267037362419806,78.40457492905236,Cybercrime,5.6,4,Shamshabad,1
17.327701473054443,78.56419397115474,Assault,8.3,5,Unknown,1
17.451124079699156,78.44313071742548,Pickpocketing,7.7,15,Ameerpet,0
17.460367987717177,78.37878351638385,Chain Snatching,7.4,20,Hitech City,1
17.444882099290258,78.42721201417996,Robbery,2.1,23,Ameerpet,1
17.426098617601227,78.43743937017649,Assault,7.6,16,Banjara Hills,0
17.403484856280034,78.4420492424272,Pickpocketing,9.7,5,Banjara Hills,1
17.49469072765737,78.35638256846507,Robbery,6.8,8,Miyapur,0
17.371338275930555,78.46452960773225,Drug Offense,8.6,4,Charminar,1
17.373621993304358,78.54681621106816,Robbery,5.5,2,Dilsukhnagar,1
17.24169134639317,78.41705601144943,Vandalism,8.9,8,Shamshabad,0
17.419461805209867,78.38964203919893,Chain Snatching,3.4,3,Raidurg,1
17.5879606971933,78.34534487546243,Drug Offense,7.6,12,Unknown,0
17.436073752948932,78.33981536015735,Assault,9.9,16,Nanakramguda,0
17.485255943836023,78.35011005750665,Pickpocketing,9.6,3,Miyapur,1
17.429321830280088,78.33649095035197,Eve Teasing,5.8,20,Financial District,1
17.390717585450258,78.41214439095305,Eve Teasing,5.1,0,Mehdipatnam,1
17.254072436329825,78.38459261576045,Vandalism,7.8,8,Shamshabad,0
17.424301179256727,78.33061949030323,Theft,7.2,15,Nanakramguda,0
17.456623260735377,78.4869588602676,Eve Teasing,5.8,21,Secunderabad,1
17.452842387212414,78.4635984673112,Pickpocketing,7.5,7,Unknown,0
17.418037154063377,78.4188134226879,Robbery,5.9,10,Tolichowki,0
17.44390027559181,78.33344879171646,Vehicle Theft,7.5,8,Gachibowli,0
17.43042303781235,78.37202947519849,Chain Snatching,6.0,18,Hitech City,0
17.400313322811787,78.33140891414212,Eve Teasing,10.0,20,Nanakramguda,1
17.388009272770542,78.55450287550094,Eve Teasing,4.1,10,Uppal,0
17.35171905574864,78.5728823432615,Drug Offense,4.2,22,LB Nagar,1
17.517591050435687,78.36602811393298,Eve Teasing,7.3,19,Miyapur,0
17.403043065101546,78.43897200697867,Assault,5.8,1,Banjara Hills,1
17.45157872271505,78.51259726232948,Assault,5.4,16,Secunderabad,0
17.49998200437117,78.41259963460583,Robbery,7.5,0,Kukatpally,1
17.424109989833838,78.39612637187139,Vehicle Theft,5.0,5,Raidurg,1
17.427918876183718,78.36258737539413,Theft,2.4,3,Gachibowli,1
17.515397465348407,78.5419906289618,Drug Offense,9.2,13,Unknown,0
17.330445359818512,78.32248131289336,Robbery,7.7,0,Unknown,1
17.418016389377065,78.55453757499112,Vehicle Theft,6.9,22,Uppal,1
17.377040166114337,78.44681742960842,Assault,6.8,4,Mehdipatnam,1
17.492537225182154,78.40859276464917,Assault,3.6,5,Kukatpally,1
17.414612987133886,78.37889616314189,Chain Snatching,5.7,23,Raidurg,1
17.40664523720561,78.43994940919798,Drug Offense,6.6,16,Banjara Hills,0
17.437230193881966,78.34011305536112,Chain Snatching,9.2,10,Gachibowli,0
17.51443216900014,78.34981900702331,Assault,7.1,1,Miyapur,1
17.486085582464828,78.36730430945447,Robbery,7.8,3,Miyapur,1
17.48125199909528,78.36238593184866,Eve Teasing,4.8,12,Miyapur,0
17.23992269464659,78.39262891378313,Vandalism,6.2,12,Shamshabad,0
17.415794794539625,78.35266166114017,Theft,5.5,0,Nanakramguda,1
17.507134832392488,78.38013979201432,Eve Teasing,9.3,21,Kukatpally,1
17.4545537632001,78.43630119466654,Assault,3.8,5,Ameerpet,1
17.439886488078358,78.36404267345343,Vandalism,3.6,3,Raidurg,1
17.43211242073794,78.35117838891206,Drug Offense,2.9,11,Gachibowli,0
17.516512760205107,78.40473538829666,Assault,8.2,3,Kukatpally,1
17.42577809057496,78.35406127813393,Drug Offense,3.4,4,Gachibowli,1
17.44616020737625,78.45402655074082,Pickpocketing,8.2,9,Ameerpet,0
17.45033732066514,78.34838541019924,Robbery,7.1,4,Gachibowli,1
17.45473156231642,78.35808490342873,Cybercrime,5.1,1,Gachibowli,1
17.51575347666699,78.37431817521804,Vehicle Theft,2.9,7,Unknown,0
17.497500099234472,78.41335769295374,Pickpocketing,6.4,12,Kukatpally,0
17.40603388722985,78.35650678263895,Drug Offense,3.7,2,Nanakramguda,1
17.492037977753203,78.34404553891505,Vehicle Theft,7.1,13,Miyapur,0
17.45069749486175,78.43982666159016,Eve Teasing,5.5,22,Ameerpet,1
17.42277217001376,78.50555598815627,Chain Snatching,7.8,17,Secunderabad,0
17.32783295966164,78.55002656334996,Vehicle Theft,4.8,13,LB Nagar,0
17.398633956324797,78.41411895963105,Vandalism,6.9,6,Mehdipatnam,0
17.32430079566947,78.54502438402143,Assault,7.0,15,LB Nagar,0
17.39309788285866,78.59658756385502,Robbery,2.1,8,Unknown,0
17.419184822418163,78.35668033226071,Vandalism,3.5,7,Financial District,0
17.39842158353175,78.36033490987295,Drug Offense,9.2,17,Unknown,0
17.433788744171032,78.41709272381264,Drug Offense,5.9,11,Jubilee Hills,0
17.25487030611191,78.52682244294802,Vandalism,9.5,21,Unknown,1
17.465954710237042,78.39892609859115,Chain Snatching,9.9,14,Unknown,0
17.335132594444232,78.64961359128644,Assault,5.3,8,Unknown,0
17.425952120814127,78.33589851742683,Drug Offense,8.7,14,Gachibowli,0
17.49327832189908,78.38980778004901,Drug Offense,3.7,5,Kukatpally,1
17.368944782584602,78.53881951700366,Cybercrime,2.7,12,Dilsukhnagar,0
17.259068019692027,78.40542287977686,Eve Teasing,7.6,15,Shamshabad,0
17.45139498790506,78.41467374124153,Assault,3.7,16,Jubilee Hills,0
17.432497749345885,78.34108221952111,Theft,5.5,10,Nanakramguda,0
17.308278577885016,78.6131069492304,Theft,7.8,0,Unknown,1
17.39398895167773,78.43163129589632,Theft,9.6,18,Banjara Hills,0
17.42256789278489,78.35386306500803,Drug Offense,3.1,2,Gachibowli,1
17.394508960433306,78.56276682485894,Vandalism,8.0,18,Uppal,0
17.500936005979,78.39622986029227,Chain Snatching,5.1,9,Kukatpally,0
17.453510862808958,78.43709123802445,Eve Teasing,8.2,20,Ameerpet,1
17.435662829615616,78.33654752867031,Assault,3.8,13,Gachibowli,0
17.430026753082142,78.36673367368559,Robbery,7.2,18,Gachibowli,0
17.419403180986873,78.35692456556696,Vehicle Theft,2.6,18,Financial District,0
17.432805323948646,78.3662928665064,Drug Offense,9.5,14,Raidurg,0
17.431155641583146,78.33381106709925,Robbery,6.9,3,Nanakramguda,1
17.361954365797565,78.4463696995209,Drug Offense,2.8,4,Unknown,1
17.242156065875662,78.40386054493888,Assault,4.3,0,Shamshabad,1
17.339613748814863,78.53041431550407,Chain Snatching,2.0,17,LB Nagar,0
17.424423880863856,78.43174985364774,Chain Snatching,9.9,0,Banjara Hills,1
17.443380853224735,78.36476578692356,Cybercrime,7.4,8,Hitech City,0
17.403220040833546,78.44350727364721,Pickpocketing,7.4,14,Banjara Hills,0
17.42731006164118,78.35745431471422,Vehicle Theft,2.1,0,Gachibowli,1
17.427748412243968,78.45381978365499,Drug Offense,6.8,6,Banjara Hills,0
17.391290248304696,78.4148146883374,Robbery,6.9,0,Mehdipatnam,1
17.478659651154544,78.3977108841151,Cybercrime,9.5,17,Kukatpally,0
17.26166798791915,78.42424787245665,Eve Teasing,9.6,21,Shamshabad,1
17.450757799843707,78.35079789280223,Chain Snatching,7.2,23,Gachibowli,1
17.41332818843905,78.40729160450425,Vehicle Theft,3.4,11,Jubilee Hills,0
17.49413114013894,78.40300024328015,Assault,3.0,12,Kukatpally,0
17.415746130151405,78.3988137503478,Eve Teasing,9.5,4,Tolichowki,1
17.377010976535384,78.43496245484575,Pickpocketing,6.0,21,Mehdipatnam,1
17.37483393239483,78.46280654899365,Cybercrime,6.4,14,Charminar,0
17.39834559420312,78.42672949101194,Vehicle Theft,2.6,6,Unknown,0
17.377443291972778,78.54987950914696,Pickpocketing,7.4,12,Uppal,0
17.394507603210972,78.54322575251055,Pickpocketing,8.0,18,Uppal,0
17.432362329249276,78.36243717635276,Robbery,9.1,17,Hitech City,0
17.248991670278816,78.40935395388993,Chain Snatching,6.9,0,Shamshabad,1
17.254874824415946,78.39651297389614,Chain Snatching,8.8,16,Shamshabad,0
17.26382224619046,78.51748796650463,Pickpocketing,2.7,8,Unknown,0
17.427842348196,78.41775038066436,Assault,3.9,9,Jubilee Hills,0
17.559827066165642,78.42360554581666,Drug Offense,5.3,22,Unknown,1
17.41719877911206,78.33035095344356,Drug Offense,5.3,7,Nanakramguda,0
17.414693469509146,78.39907192036682,Robbery,2.2,21,Jubilee Hills,1
17.325203884420244,78.39495817545311,Vandalism,9.9,14,Unknown,0
17.434902341424802,78.38391381893436,Robbery,6.5,3,Jubilee Hills,1
17.447897971693877,78.34674501378812,Cybercrime,9.8,6,Gachibowli,0
17.37813200848308,78.46111555251862,Robbery,3.4,12,Charminar,0
17.241744558621267,78.41810458047698,Vehicle Theft,9.7,0,Unknown,1
17.40765306990729,78.37983467940496,Vehicle Theft,4.9,22,Raidurg,1
17.441419923268906,78.50070480407264,Drug Offense,5.2,23,Secunderabad,1
17.414055103570078,78.43869055682778,Theft,9.7,18,Mehdipatnam,0
17.42061952495404,78.42433648222797,Vandalism,2.6,0,Banjara Hills,1
17.465189186248455,78.64629717462161,Pickpocketing,6.6,15,Unknown,0
17.42839907186307,78.37081378248286,Drug Offense,2.6,1,Hitech City,1
17.47758332460221,78.37220878632488,Robbery,6.2,19,Miyapur,0
17.43225126794831,78.41875067878597,Vandalism,9.3,3,Jubilee Hills,1
17.416935236953353,78.41444941832631,Pickpocketing,8.5,12,Tolichowki,0
17.359793204863923,78.51915489883339,Vehicle Theft,6.6,14,Dilsukhnagar,0
17.39954673309992,78.41594466484682,Theft,4.1,11,Tolichowki,0
17.43937072871283,78.36173921727473,Vandalism,8.3,3,Gachibowli,1
17.408235421493973,78.32781273779251,Vandalism,2.9,7,Financial District,0
17.423060438964654,78.3249262675331,Vandalism,8.2,23,Nanakramguda,1
17.412224514953238,78.36756507201616,Eve Teasing,5.1,17,Financial District,0
17.38025490718771,78.4690627871544,Chain Snatching,5.5,8,Charminar,0
17.464279024558586,78.35853786419732,Assault,8.4,5,Unknown,1
17.454641201603888,78.5126802988113,Vandalism,5.9,21,Secunderabad,1
17.241348514704736,78.39334234736894,Pickpocketing,7.6,13,Shamshabad,0
17.44450831245938,78.50909485519799,Assault,6.0,20,Secunderabad,1
17.448717523574622,78.33002762386283,Eve Teasing,4.5,17,Gachibowli,0
17.50288636907819,78.34448806832827,Eve Teasing,7.6,3,Miyapur,1
17.42783312473662,78.51343571323949,Vandalism,3.6,11,Secunderabad,0
17.40755791946641,78.36351887683473,Eve Teasing,8.1,23,Nanakramguda,1
17.38599159213193,78.43327581959429,Vandalism,5.5,14,Mehdipatnam,0
17.265197077204377,78.4044177478994,Cybercrime,9.9,10,Shamshabad,0
17.409377211176132,78.42231802402341,Vehicle Theft,2.4,13,Tolichowki,0
17.50680072143269,78.46030965725394,Vandalism,6.5,3,Unknown,1
17.451017412670065,78.45134814119687,Drug Offense,5.6,2,Ameerpet,1
17.382101129880834,78.43857739561383,Vandalism,6.6,19,Mehdipatnam,0
17.492216454073734,78.55650080004371,Drug Offense,7.0,11,Unknown,0
17.444456021990195,78.41934338794883,Vandalism,6.5,5,Jubilee Hills,1
17.480732562962054,78.36385558018124,Vandalism,4.8,7,Miyapur,0
17.457819387435748,78.45283146959105,Vandalism,5.2,17,Ameerpet,0
17.344739987204616,78.5684821396585,Vandalism,3.1,7,LB Nagar,0
17.42596837858444,78.35698875505429,Vandalism,3.3,14,Gachibowli,0
17.436845954038354,78.32962382229431,Drug Offense,6.1,16,Gachibowli,0
17.348219331910542,78.46288536417906,Chain Snatching,3.3,9,Charminar,0
17.41390560394026,78.5422373809489,Chain Snatching,4.3,19,Uppal,0
17.498139091298015,78.39716771796576,Eve Teasing,7.5,3,Kukatpally,1
17.498729790924944,78.42194923960763,Cybercrime,2.5,21,Kukatpally,1
17.404004108792464,78.4203610192359,Chain Snatching,3.5,12,Banjara Hills,0
17.212797585668252,78.41375607770347,Vandalism,9.2,12,Unknown,0
17.439653902423963,78.36729662318568,Assault,2.2,2,Hitech City,1
17.36612397499663,78.55213294750101,Theft,6.4,18,Dilsukhnagar,0
17.4178447779427,78.36488421897226,Vehicle Theft,4.1,2,Nanakramguda,1
17.399939266322637,78.44611213002743,Theft,4.4,8,Mehdipatnam,0
17.369985339059028,78.42258427099114,Theft,4.0,2,Unknown,1
17.442323322465214,78.45016903495845,Chain Snatching,5.3,3,Ameerpet,1
17.400325177816885,78.55088710919448,Eve Teasing,3.2,17,Uppal,0
17.43256185469938,78.40023415234923,Vandalism,4.8,4,Jubilee Hills,1
17.508005397751745,78.41663252495243,Theft,9.4,11,Kukatpally,0
17.518043895819677,78.50704786755963,Robbery,8.7,21,Unknown,1
17.509580036284227,78.39206021799771,Cybercrime,5.7,22,Kukatpally,1
17.432307325403574,78.36492200541105,Robbery,4.8,5,Raidurg,1
17.434267295089988,78.35769320674473,Drug Offense,4.6,20,Hitech City,1
17.419868082949158,78.55851107008156,Vandalism,5.1,11,Uppal,0
17.355615320738593,78.43339581285535,Chain Snatching,10.0,22,Unknown,1
17.500087842523,78.3864430013562,Vehicle Theft,2.1,1,Kukatpally,1
17.433779877388396,78.47998964905977,Pickpocketing,2.2,21,Unknown,1
17.425958495678383,78.35578067101704,Assault,4.0,6,Financial District,0
17.403890428984965,78.33995421233237,Vandalism,5.4,0,Nanakramguda,1
17.39595172125909,78.33653818532973,Pickpocketing,6.9,6,Financial District,0
17.230553239626374,78.50667003968178,Eve Teasing,8.5,9,Unknown,0
17.407623459055152,78.3437266298969,Vandalism,8.2,9,Financial District,0
17.44727587467305,78.42896405897756,Pickpocketing,4.5,6,Ameerpet,0
17.450541967831683,78.46289456174357,Eve Teasing,4.4,17,Unknown,0
17.412500130978906,78.32393181406071,Pickpocketing,2.6,10,Nanakramguda,0
17.360948843155462,78.5684940749514,Cybercrime,5.5,14,LB Nagar,0
17.499411761430956,78.42013604343525,Pickpocketing,3.6,10,Kukatpally,0
17.384464418659523,78.53337693636837,Chain Snatching,3.4,15,Dilsukhnagar,0
17.235973104134576,78.44924937067746,Drug Offense,3.3,12,Unknown,0
17.406334889896865,78.41156196420683,Robbery,4.5,4,Tolichowki,1
17.383117535859242,78.54727006742166,Vandalism,7.7,3,Dilsukhnagar,1
17.421350561427005,78.36328852902636,Vehicle Theft,3.3,6,Financial District,0
17.441894562607246,78.41969226976668,Robbery,6.1,10,Jubilee Hills,0
17.414863501249567,78.39860232120421,Theft,2.8,20,Jubilee Hills,1
17.27069619259926,78.46746819694063,Eve Teasing,8.5,12,Unknown,0
17.43284653287565,78.33466310810334,Chain Snatching,2.2,6,Gachibowli,0
17.494298378889194,78.40230819443124,Theft,5.0,0,Kukatpally,1
17.3590402534249,78.48367693350946,Assault,6.9,21,Charminar,1
17.4519260396231,78.34123145377598,Vehicle Theft,4.5,19,Gachibowli,0
17.423770609386487,78.4015151441128,Drug Offense,9.7,7,Jubilee Hills,0
17.35133297531814,78.56226476533584,Eve Teasing,9.2,1,LB Nagar,1
17.270363431842657,78.41441003736612,Pickpocketing,7.3,6,Shamshabad,0
17.25624526172615,78.40166211887178,Drug Offense,4.7,2,Shamshabad,1
17.360533571959497,78.47829411337668,Drug Offense,5.8,20,Unknown,1
17.402318119827722,78.50955535324975,Vehicle Theft,5.4,13,Unknown,0
17.3475036174653,78.53581045745825,Assault,2.9,6,LB Nagar,0
17.440586943197466,78.36686885705079,Robbery,7.0,6,Hitech City,0
17.522343758687626,78.61598105407738,Vehicle Theft,7.0,9,Unknown,0
17.350890019272562,78.47736895870247,Eve Teasing,7.3,10,Charminar,0
17.417333046568075,78.34592845204942,Pickpocketing,7.5,10,Nanakramguda,0
17.389673658778406,78.4065366975742,Theft,6.9,1,Tolichowki,1
17.447518394183682,78.46662234771631,Vandalism,2.7,10,Ameerpet,0
17.393625677190627,78.44309654197235,Eve Teasing,6.4,21,Mehdipatnam,1
17.30964976132485,78.55019694756339,Chain Snatching,4.8,13,Unknown,0
17.436443441806738,78.43531152896452,Theft,9.3,3,Banjara Hills,1
17.37584981453204,78.45980144311069,Robbery,6.0,12,Charminar,0
17.415449372084666,78.44474702715286,Drug Offense,2.1,15,Ameerpet,0
17.41135590510585,78.34542525404798,Pickpocketing,9.9,4,Financial District,1
17.430722033531485,78.45215984145965,Assault,8.7,7,Ameerpet,0
17.26239986572321,78.39307263344523,Vehicle Theft,7.5,2,Shamshabad,1
17.36152846475086,78.5478752971672,Drug Offense,9.6,20,LB Nagar,1
17.575738318259646,78.31404119893183,Eve Teasing,6.9,11,Unknown,0
17.37425827624571,78.52386797805022,Drug Offense,9.4,23,Dilsukhnagar,1
17.284991245625818,78.36106785955974,Chain Snatching,9.2,9,Unknown,0
17.50683846555419,78.4157515372403,Drug Offense,3.2,14,Kukatpally,0
17.444686945207767,78.41027529070521,Chain Snatching,9.4,5,Jubilee Hills,1
17.47818482992849,78.35676494888342,Drug Offense,3.3,14,Miyapur,0
17.40334378584558,78.41181102202297,Chain Snatching,4.8,0,Mehdipatnam,1
17.410080455756017,78.33042909338327,Theft,9.5,7,Nanakramguda,0
17.339581946421053,78.5302470325557,Pickpocketing,8.8,6,LB Nagar,0
17.395038719641704,78.40095484253035,Cybercrime,9.3,18,Tolichowki,0
17.46660203344507,78.43277424156823,Theft,3.7,3,Unknown,1
17.47655317669661,78.56602441921285,Vehicle Theft,3.5,15,Unknown,0
17.3714227477095,78.43713673120304,Pickpocketing,9.9,6,Mehdipatnam,0
17.408793634780224,78.41696209744723,Cybercrime,4.8,3,Tolichowki,1
17.437793155617182,78.45775745374779,Pickpocketing,6.7,6,Ameerpet,0
17.244691154287054,78.41556455233888,Vehicle Theft,6.8,4,Shamshabad,1
17.419078086472844,78.39366419674352,Theft,7.7,8,Raidurg,0
17.39770618003923,78.43660664354745,Pickpocketing,3.6,18,Tolichowki,0
17.34079216055725,78.55669926464577,Pickpocketing,6.2,11,LB Nagar,0
17.402344526139036,78.42439911374481,Vehicle Theft,2.3,12,Mehdipatnam,0
17.379671168512935,78.42295538673909,Cybercrime,6.5,21,Tolichowki,1
17.415709526059036,78.40926855571026,Pickpocketing,6.7,19,Jubilee Hills,0
17.44742481954537,78.36326483563592,Eve Teasing,5.9,10,Gachibowli,0
17.406148588470504,78.56950082890728,Assault,5.6,1,Uppal,1
17.4976061421885,78.40686120189271,Vandalism,5.3,5,Kukatpally,1
17.444018582055744,78.4792600288646,Vandalism,2.3,1,Secunderabad,1
17.506254587205007,78.35610585449646,Assault,2.6,9,Unknown,0
17.492299309042956,78.37997319109004,Eve Teasing,3.6,1,Miyapur,1
17.507040548500676,78.3866907799364,Eve Teasing,2.3,23,Kukatpally,1
17.248324877769438,78.39938835658259,Chain Snatching,5.4,8,Shamshabad,0
17.44765627920885,78.46184464738745,Chain Snatching,2.7,2,Ameerpet,1
17.412473032207775,78.44389421769715,Vandalism,5.8,3,Banjara Hills,1
17.422604025024214,78.41530186869008,Chain Snatching,4.2,7,Jubilee Hills,0
17.449887720502307,78.44625772875362,Chain Snatching,7.9,20,Ameerpet,1
17.322101730758448,78.56742707300903,Robbery,9.0,2,Unknown,1
17.441313349242996,78.38312448266362,Cybercrime,9.1,5,Raidurg,1
17.41267186400451,78.36496323619828,Chain Snatching,7.3,9,Financial District,0
17.39331925856095,78.53954700018956,Drug Offense,4.2,0,Uppal,1
17.317014287841857,78.47895334672863,Eve Teasing,3.3,20,Unknown,1
17.48187682137125,78.39945961276058,Theft,2.6,16,Kukatpally,0
17.38172591864863,78.5536423105173,Drug Offense,5.0,17,Uppal,0
17.40502272972647,78.3596352127379,Drug Offense,4.2,18,Nanakramguda,0
17.409044423399664,78.43038778122327,Drug Offense,8.2,2,Mehdipatnam,1
17.374950291575185,78.45929888000038,Drug Offense,4.8,19,Charminar,0
17.260278067708917,78.41504996642774,Assault,4.0,18,Shamshabad,0
17.389165460562182,78.53201235463386,Vandalism,8.6,19,Dilsukhnagar,0
17.430905938541656,78.52488220706574,Assault,4.2,23,Unknown,1
17.439847155171055,78.4344110146079,Vehicle Theft,2.5,23,Ameerpet,1
17.391880583899074,78.57769151424775,Theft,2.8,11,Uppal,0
17.423516565478344,78.35290166255494,Vehicle Theft,8.9,1,Financial District,1
17.27150660688986,78.41391225131008,Drug Offense,5.3,14,Shamshabad,0
17.308835062725247,78.3539691502346,Assault,8.4,18,Unknown,0
17.400335858793152,78.41279775447205,Chain Snatching,5.1,16,Mehdipatnam,0
17.405625319840706,78.34916824078073,Drug Offense,5.9,18,Nanakramguda,0
17.28144672233842,78.48970449250602,Theft,9.2,13,Unknown,0
17.334232600710347,78.39151303107758,Pickpocketing,6.9,11,Unknown,0
17.427791333510665,78.359614119074,Pickpocketing,3.5,7,Raidurg,0
17.447011748740128,78.51312077985874,Vandalism,3.7,22,Secunderabad,1
17.37956746008073,78.513539593741,Pickpocketing,7.4,1,Dilsukhnagar,1
17.260114025698094,78.62578841595337,Chain Snatching,3.6,9,Unknown,0
17.37026174365633,78.46284459387303,Chain Snatching,3.3,16,Charminar,0
17.297269509137532,78.64155833799589,Eve Teasing,3.5,5,Unknown,1
17.386830249839033,78.40538054887371,Drug Offense,5.0,14,Tolichowki,0
17.382338254454478,78.46972715366108,Theft,2.5,7,Charminar,0
17.49576201630802,78.40551315870715,Theft,8.3,7,Kukatpally,0
17.39876747885731,78.33156404091832,Eve Teasing,2.4,21,Nanakramguda,1
17.422090477512896,78.43690192533933,Vandalism,6.6,9,Banjara Hills,0
17.49213324795558,78.34110641539853,Theft,9.8,8,Miyapur,0
17.473374785572016,78.50625700421446,Theft,9.2,1,Unknown,1
17.484103407122834,78.41611802420422,Cybercrime,6.7,18,Kukatpally,0
