road_name,area,latitude,longitude,road_type,hour,date,congestion_level,average_speed_kmh,vehicle_density,delay_minutes,traffic_percentage,road_capacity_vph,road_width_m,signal_count,peak_hour,accident_probability,traffic_direction,is_road_closed,weather_condition,data_source
MG Road,City Centre,12.975389,77.602394,arterial,3,2024-01-08,0.089,34.2,11.7,0.1,8.9,3200,30,4,0,0.033,one_way,0,clear,synthetic
MG Road,City Centre,12.974645,77.604405,arterial,4,2024-01-08,0.148,34.7,19.9,0.3,14.8,3200,30,5,0,0.042,one_way,0,cloudy,synthetic
MG Road,City Centre,12.977171,77.607677,arterial,5,2024-01-08,0.126,33.6,14.7,0.2,12.6,3200,30,1,0,0.039,one_way,0,clear,synthetic
MG Road,City Centre,12.974452,77.602152,arterial,6,2024-01-08,0.287,28.9,40.5,0.6,28.7,3200,30,7,0,0.063,inbound,0,cloudy,synthetic
MG Road,City Centre,12.972163,77.603332,arterial,7,2024-01-08,0.626,20.0,88.7,2.0,62.6,3200,30,3,1,0.114,both,0,cloudy,synthetic
MG Road,City Centre,12.972625,77.606799,arterial,8,2024-01-08,0.633,19.5,68.2,2.1,63.3,3200,30,1,1,0.115,both,0,cloudy,synthetic
MG Road,City Centre,12.972597,77.603459,arterial,9,2024-01-08,0.628,19.6,74.9,2.1,62.8,3200,30,3,1,0.114,one_way,0,clear,synthetic
MG Road,City Centre,12.974383,77.606009,arterial,10,2024-01-08,0.322,31.2,48.6,0.7,32.2,3200,30,1,0,0.068,outbound,0,cloudy,synthetic
MG Road,City Centre,12.972078,77.602513,arterial,11,2024-01-08,0.27,29.6,41.8,0.5,27.0,3200,30,6,0,0.061,inbound,0,cloudy,synthetic
MG Road,City Centre,12.975498,77.604529,arterial,12,2024-01-08,0.361,24.9,42.0,0.8,36.1,3200,30,6,0,0.074,outbound,0,cloudy,synthetic
MG Road,City Centre,12.973557,77.604278,arterial,13,2024-01-08,0.429,27.3,53.6,1.0,42.9,3200,30,5,0,0.084,one_way,0,clear,synthetic
MG Road,City Centre,12.974456,77.605312,arterial,14,2024-01-08,0.399,25.0,55.8,0.9,39.9,3200,30,2,0,0.08,one_way,0,clear,synthetic
MG Road,City Centre,12.976582,77.602841,arterial,15,2024-01-08,0.294,28.8,46.2,0.6,29.4,3200,30,1,0,0.064,outbound,0,clear,synthetic
MG Road,City Centre,12.976799,77.604551,arterial,16,2024-01-08,0.337,28.5,52.0,0.7,33.7,3200,30,2,0,0.071,both,0,clear,synthetic
MG Road,City Centre,12.975801,77.603547,arterial,17,2024-01-08,0.552,19.8,74.9,1.6,55.2,3200,30,4,1,0.103,inbound,0,clear,synthetic
MG Road,City Centre,12.975154,77.60303,arterial,18,2024-01-08,0.564,22.8,89.8,1.7,56.4,3200,30,3,1,0.105,inbound,0,clear,synthetic
MG Road,City Centre,12.972707,77.605459,arterial,19,2024-01-08,0.577,17.5,89.7,1.7,57.7,3200,30,8,1,0.107,both,0,rainy,synthetic
MG Road,City Centre,12.976978,77.603239,arterial,20,2024-01-08,0.577,20.7,81.7,1.7,57.7,3200,30,4,1,0.157,one_way,0,clear,synthetic
MG Road,City Centre,12.977243,77.605584,arterial,21,2024-01-08,0.251,29.3,38.8,0.5,25.1,3200,30,6,0,0.108,inbound,0,rainy,synthetic
MG Road,City Centre,12.977486,77.604513,arterial,22,2024-01-08,0.13,36.6,15.1,0.2,13.0,3200,30,2,0,0.09,inbound,0,clear,synthetic
MG Road,City Centre,12.972998,77.606428,arterial,23,2024-01-08,0.108,36.4,11.8,0.2,10.8,3200,30,2,0,0.086,both,0,clear,synthetic
MG Road,City Centre,12.974336,77.603732,arterial,0,2024-01-09,0.078,38.0,9.4,0.1,7.8,3200,30,7,0,0.032,one_way,0,clear,synthetic
MG Road,City Centre,12.975398,77.604856,arterial,1,2024-01-09,0.106,37.7,12.9,0.2,10.6,3200,30,2,0,0.036,inbound,0,clear,synthetic
MG Road,City Centre,12.97329,77.602187,arterial,2,2024-01-09,0.136,38.0,19.9,0.2,13.6,3200,30,5,0,0.04,both,0,rainy,synthetic
MG Road,City Centre,12.974978,77.605581,arterial,3,2024-01-09,0.096,37.3,10.5,0.2,9.6,3200,30,1,0,0.034,outbound,0,rainy,synthetic
MG Road,City Centre,12.972451,77.606369,arterial,4,2024-01-09,0.103,38.1,11.6,0.2,10.3,3200,30,7,0,0.036,outbound,0,clear,synthetic
MG Road,City Centre,12.973478,77.606915,arterial,5,2024-01-09,0.12,37.1,15.5,0.2,12.0,3200,30,6,0,0.038,both,0,cloudy,synthetic
MG Road,City Centre,12.975541,77.604166,arterial,6,2024-01-09,0.33,30.0,40.0,0.7,33.0,3200,30,8,0,0.069,both,0,cloudy,synthetic
MG Road,City Centre,12.977701,77.604676,arterial,7,2024-01-09,0.619,21.5,70.6,2.0,61.9,3200,30,6,1,0.113,one_way,0,clear,synthetic
MG Road,City Centre,12.976393,77.606839,arterial,8,2024-01-09,0.629,18.9,96.3,2.1,62.9,3200,30,7,1,0.114,inbound,0,rainy,synthetic
MG Road,City Centre,12.973498,77.604937,arterial,9,2024-01-09,0.676,18.2,102.7,2.4,67.6,3200,30,5,1,0.121,one_way,0,cloudy,synthetic
MG Road,City Centre,12.972237,77.606233,arterial,10,2024-01-09,0.272,33.7,42.7,0.5,27.2,3200,30,7,0,0.061,outbound,0,clear,synthetic
MG Road,City Centre,12.977493,77.602204,arterial,11,2024-01-09,0.343,26.4,46.9,0.7,34.3,3200,30,4,0,0.071,both,0,clear,synthetic
MG Road,City Centre,12.977826,77.607666,arterial,12,2024-01-09,0.41,24.9,63.9,1.0,41.0,3200,30,8,0,0.081,inbound,0,cloudy,synthetic
MG Road,City Centre,12.973915,77.606973,arterial,13,2024-01-09,0.387,29.0,58.8,0.9,38.7,3200,30,7,0,0.078,outbound,0,clear,synthetic
MG Road,City Centre,12.972723,77.602462,arterial,14,2024-01-09,0.344,28.9,40.9,0.7,34.4,3200,30,8,0,0.072,outbound,0,clear,synthetic
MG Road,City Centre,12.972392,77.603892,arterial,15,2024-01-09,0.32,28.2,46.4,0.7,32.0,3200,30,8,0,0.068,inbound,0,clear,synthetic
MG Road,City Centre,12.975755,77.607316,arterial,16,2024-01-09,0.304,31.4,37.6,0.6,30.4,3200,30,5,0,0.066,outbound,0,clear,synthetic
MG Road,City Centre,12.977221,77.602128,arterial,17,2024-01-09,0.612,17.6,66.0,1.9,61.2,3200,30,5,1,0.112,both,0,rainy,synthetic
MG Road,City Centre,12.976793,77.607988,arterial,18,2024-01-09,0.637,18.5,99.9,2.1,63.7,3200,30,4,1,0.116,both,0,clear,synthetic
MG Road,City Centre,12.974879,77.605765,arterial,19,2024-01-09,0.585,21.7,74.9,1.8,58.5,3200,30,7,1,0.108,one_way,0,rainy,synthetic
MG Road,City Centre,12.974507,77.604528,arterial,20,2024-01-09,0.637,21.2,94.1,2.1,63.7,3200,30,4,1,0.166,one_way,0,cloudy,synthetic
MG Road,City Centre,12.974128,77.603723,arterial,21,2024-01-09,0.324,27.4,36.4,0.7,32.4,3200,30,8,0,0.119,both,0,clear,synthetic
MG Road,City Centre,12.972107,77.607926,arterial,22,2024-01-09,0.1,35.0,10.9,0.2,10.0,3200,30,5,0,0.085,inbound,0,cloudy,synthetic
MG Road,City Centre,12.97331,77.6077,arterial,23,2024-01-09,0.113,35.5,16.1,0.2,11.3,3200,30,4,0,0.087,outbound,0,rainy,synthetic
MG Road,City Centre,12.977275,77.607668,arterial,0,2024-01-10,0.149,32.5,19.2,0.3,14.9,3200,30,6,0,0.042,one_way,0,rainy,synthetic
MG Road,City Centre,12.977947,77.60339,arterial,1,2024-01-10,0.117,36.7,13.5,0.2,11.7,3200,30,6,0,0.038,one_way,0,rainy,synthetic
MG Road,City Centre,12.975076,77.603384,arterial,2,2024-01-10,0.164,35.3,22.8,0.3,16.4,3200,30,6,0,0.045,outbound,0,cloudy,synthetic
MG Road,City Centre,12.976678,77.604101,arterial,3,2024-01-10,0.088,35.3,10.2,0.1,8.8,3200,30,5,0,0.033,outbound,0,clear,synthetic
MG Road,City Centre,12.977567,77.607969,arterial,4,2024-01-10,0.076,40.2,11.7,0.1,7.6,3200,30,4,0,0.031,both,0,clear,synthetic
MG Road,City Centre,12.976176,77.602923,arterial,5,2024-01-10,0.087,36.4,12.9,0.1,8.7,3200,30,6,0,0.033,both,0,rainy,synthetic
MG Road,City Centre,12.975222,77.605558,arterial,6,2024-01-10,0.332,27.1,39.3,0.7,33.2,3200,30,3,0,0.07,inbound,0,clear,synthetic
MG Road,City Centre,12.973594,77.602777,arterial,7,2024-01-10,0.668,14.8,102.5,2.4,66.8,3200,30,8,1,0.12,outbound,0,rainy,synthetic
MG Road,City Centre,12.976857,77.605931,arterial,8,2024-01-10,0.699,19.0,106.7,2.6,69.9,3200,30,5,1,0.125,both,0,clear,synthetic
MG Road,City Centre,12.974236,77.603559,arterial,9,2024-01-10,0.665,14.9,85.4,2.3,66.5,3200,30,5,1,0.12,inbound,0,clear,synthetic
MG Road,City Centre,12.973321,77.6061,arterial,10,2024-01-10,0.322,29.0,35.8,0.7,32.2,3200,30,3,0,0.068,outbound,0,clear,synthetic
MG Road,City Centre,12.974884,77.605554,arterial,11,2024-01-10,0.258,33.3,34.3,0.5,25.8,3200,30,3,0,0.059,outbound,0,clear,synthetic
MG Road,City Centre,12.975394,77.603602,arterial,12,2024-01-10,0.422,24.7,60.3,1.0,42.2,3200,30,1,0,0.083,outbound,0,clear,synthetic
MG Road,City Centre,12.977103,77.607204,arterial,13,2024-01-10,0.428,27.2,60.7,1.0,42.8,3200,30,8,0,0.084,both,0,clear,synthetic
MG Road,City Centre,12.976081,77.605712,arterial,14,2024-01-10,0.411,28.1,59.1,1.0,41.1,3200,30,5,0,0.082,one_way,0,cloudy,synthetic
MG Road,City Centre,12.977231,77.602175,arterial,15,2024-01-10,0.325,26.9,50.0,0.7,32.5,3200,30,8,0,0.069,outbound,0,clear,synthetic
MG Road,City Centre,12.976461,77.602965,arterial,16,2024-01-10,0.333,26.5,41.4,0.7,33.3,3200,30,1,0,0.07,outbound,0,cloudy,synthetic
MG Road,City Centre,12.972038,77.603722,arterial,17,2024-01-10,0.632,20.5,84.5,2.1,63.2,3200,30,2,1,0.115,both,0,cloudy,synthetic
MG Road,City Centre,12.973559,77.605804,arterial,18,2024-01-10,0.612,22.1,85.9,1.9,61.2,3200,30,8,1,0.112,both,0,rainy,synthetic
MG Road,City Centre,12.976566,77.605248,arterial,19,2024-01-10,0.604,21.1,67.9,1.9,60.4,3200,30,1,1,0.111,inbound,0,clear,synthetic
MG Road,City Centre,12.977592,77.602615,arterial,20,2024-01-10,0.646,17.1,90.7,2.2,64.6,3200,30,5,1,0.167,both,0,clear,synthetic
MG Road,City Centre,12.973806,77.606249,arterial,21,2024-01-10,0.344,29.4,37.9,0.7,34.4,3200,30,2,0,0.122,one_way,0,rainy,synthetic
MG Road,City Centre,12.975725,77.602274,arterial,22,2024-01-10,0.077,37.9,9.6,0.1,7.7,3200,30,4,0,0.082,one_way,0,cloudy,synthetic
MG Road,City Centre,12.976498,77.602781,arterial,23,2024-01-10,0.157,37.5,24.9,0.3,15.7,3200,30,8,0,0.094,outbound,0,rainy,synthetic
MG Road,City Centre,12.973942,77.604932,arterial,0,2024-01-11,0.146,32.2,15.7,0.3,14.6,3200,30,7,0,0.042,outbound,0,rainy,synthetic
MG Road,City Centre,12.973642,77.607983,arterial,1,2024-01-11,0.147,36.1,19.2,0.3,14.7,3200,30,1,0,0.042,both,0,clear,synthetic
MG Road,City Centre,12.976769,77.606162,arterial,2,2024-01-11,0.113,35.9,13.0,0.2,11.3,3200,30,4,0,0.037,outbound,0,clear,synthetic
MG Road,City Centre,12.975927,77.60364,arterial,3,2024-01-11,0.092,34.4,13.2,0.2,9.2,3200,30,3,0,0.034,inbound,0,clear,synthetic
MG Road,City Centre,12.977662,77.604518,arterial,4,2024-01-11,0.165,32.3,21.4,0.3,16.5,3200,30,2,0,0.045,inbound,0,clear,synthetic
MG Road,City Centre,12.977904,77.604456,arterial,5,2024-01-11,0.134,34.8,16.2,0.2,13.4,3200,30,7,0,0.04,one_way,0,rainy,synthetic
MG Road,City Centre,12.972187,77.60591,arterial,6,2024-01-11,0.339,26.8,40.1,0.7,33.9,3200,30,8,0,0.071,outbound,0,clear,synthetic
MG Road,City Centre,12.977809,77.603113,arterial,7,2024-01-11,0.647,20.2,85.3,2.2,64.7,3200,30,4,1,0.117,outbound,0,clear,synthetic
MG Road,City Centre,12.977069,77.606566,arterial,8,2024-01-11,0.697,18.0,103.0,2.6,69.7,3200,30,8,1,0.125,both,0,clear,synthetic
MG Road,City Centre,12.977525,77.6057,arterial,9,2024-01-11,0.673,14.9,72.9,2.4,67.3,3200,30,5,1,0.121,inbound,0,cloudy,synthetic
MG Road,City Centre,12.972751,77.606113,arterial,10,2024-01-11,0.33,28.7,37.2,0.7,33.0,3200,30,2,0,0.069,inbound,0,clear,synthetic
MG Road,City Centre,12.972385,77.605492,arterial,11,2024-01-11,0.293,28.2,38.9,0.6,29.3,3200,30,5,0,0.064,inbound,0,clear,synthetic
MG Road,City Centre,12.974731,77.60207,arterial,12,2024-01-11,0.367,29.3,45.2,0.8,36.7,3200,30,1,0,0.075,inbound,0,clear,synthetic
MG Road,City Centre,12.9756,77.60375,arterial,13,2024-01-11,0.347,27.5,45.9,0.8,34.7,3200,30,5,0,0.072,one_way,0,clear,synthetic
MG Road,City Centre,12.972238,77.604883,arterial,14,2024-01-11,0.409,28.2,60.7,1.0,40.9,3200,30,8,0,0.081,outbound,0,cloudy,synthetic
MG Road,City Centre,12.972855,77.604993,arterial,15,2024-01-11,0.26,29.6,41.5,0.5,26.0,3200,30,5,0,0.059,one_way,0,cloudy,synthetic
MG Road,City Centre,12.972059,77.603959,arterial,16,2024-01-11,0.312,30.6,42.6,0.6,31.2,3200,30,2,0,0.067,both,0,cloudy,synthetic
MG Road,City Centre,12.972199,77.602471,arterial,17,2024-01-11,0.602,17.1,75.4,1.9,60.2,3200,30,6,1,0.11,outbound,0,clear,synthetic
MG Road,City Centre,12.976137,77.606804,arterial,18,2024-01-11,0.59,17.7,80.7,1.8,59.0,3200,30,2,1,0.108,inbound,0,rainy,synthetic
MG Road,City Centre,12.975819,77.606239,arterial,19,2024-01-11,0.57,18.6,64.0,1.7,57.0,3200,30,1,1,0.106,outbound,0,rainy,synthetic
MG Road,City Centre,12.975248,77.606254,arterial,20,2024-01-11,0.553,23.8,60.5,1.6,55.3,3200,30,1,1,0.153,inbound,0,cloudy,synthetic
MG Road,City Centre,12.974037,77.606889,arterial,21,2024-01-11,0.337,29.8,50.4,0.7,33.7,3200,30,8,0,0.121,outbound,0,clear,synthetic
MG Road,City Centre,12.976904,77.604714,arterial,22,2024-01-11,0.078,39.7,10.6,0.1,7.8,3200,30,7,0,0.082,one_way,0,clear,synthetic
MG Road,City Centre,12.97249,77.602362,arterial,23,2024-01-11,0.134,35.6,19.6,0.2,13.4,3200,30,8,0,0.09,outbound,0,cloudy,synthetic
MG Road,City Centre,12.973315,77.607855,arterial,0,2024-01-12,0.095,34.7,14.5,0.2,9.5,3200,30,6,0,0.034,outbound,0,clear,synthetic
MG Road,City Centre,12.975952,77.604989,arterial,1,2024-01-12,0.104,34.6,15.4,0.2,10.4,3200,30,3,0,0.036,outbound,0,cloudy,synthetic
MG Road,City Centre,12.977978,77.607849,arterial,2,2024-01-12,0.126,37.0,14.9,0.2,12.6,3200,30,8,0,0.039,outbound,0,cloudy,synthetic
MG Road,City Centre,12.972433,77.602184,arterial,3,2024-01-12,0.135,33.6,19.3,0.2,13.5,3200,30,1,0,0.04,one_way,0,clear,synthetic
MG Road,City Centre,12.976363,77.606456,arterial,4,2024-01-12,0.096,36.5,14.7,0.2,9.6,3200,30,6,0,0.034,outbound,0,clear,synthetic
MG Road,City Centre,12.977926,77.602241,arterial,5,2024-01-12,0.113,35.2,14.2,0.2,11.3,3200,30,2,0,0.037,one_way,0,rainy,synthetic
MG Road,City Centre,12.976352,77.60492,arterial,6,2024-01-12,0.337,29.0,43.8,0.7,33.7,3200,30,1,0,0.071,one_way,0,cloudy,synthetic
MG Road,City Centre,12.973661,77.605554,arterial,7,2024-01-12,0.697,18.7,90.1,2.6,69.7,3200,30,1,1,0.125,inbound,0,rainy,synthetic
MG Road,City Centre,12.975789,77.606399,arterial,8,2024-01-12,0.701,14.4,98.1,2.7,70.1,3200,30,6,1,0.125,one_way,0,cloudy,synthetic
MG Road,City Centre,12.973078,77.603425,arterial,9,2024-01-12,0.623,20.1,96.7,2.0,62.3,3200,30,1,1,0.113,inbound,0,clear,synthetic
MG Road,City Centre,12.974954,77.603483,arterial,10,2024-01-12,0.347,26.3,52.8,0.8,34.7,3200,30,3,0,0.072,outbound,0,cloudy,synthetic
MG Road,City Centre,12.974155,77.605558,arterial,11,2024-01-12,0.337,28.2,45.2,0.7,33.7,3200,30,8,0,0.071,both,0,clear,synthetic
MG Road,City Centre,12.973549,77.60594,arterial,12,2024-01-12,0.356,27.2,56.4,0.8,35.6,3200,30,4,0,0.073,inbound,0,clear,synthetic
MG Road,City Centre,12.977819,77.604723,arterial,13,2024-01-12,0.373,29.0,42.3,0.8,37.3,3200,30,1,0,0.076,one_way,0,clear,synthetic
MG Road,City Centre,12.975119,77.604022,arterial,14,2024-01-12,0.364,25.1,42.1,0.8,36.4,3200,30,4,0,0.075,both,0,cloudy,synthetic
MG Road,City Centre,12.975703,77.606241,arterial,15,2024-01-12,0.333,28.3,39.9,0.7,33.3,3200,30,2,0,0.07,inbound,0,cloudy,synthetic
MG Road,City Centre,12.976418,77.605983,arterial,16,2024-01-12,0.267,28.9,29.0,0.5,26.7,3200,30,5,0,0.06,outbound,0,cloudy,synthetic
MG Road,City Centre,12.975512,77.60721,arterial,17,2024-01-12,0.597,21.8,89.4,1.9,59.7,3200,30,8,1,0.11,one_way,0,clear,synthetic
MG Road,City Centre,12.972343,77.605187,arterial,18,2024-01-12,0.571,18.3,69.1,1.7,57.1,3200,30,8,1,0.106,inbound,0,cloudy,synthetic
MG Road,City Centre,12.974713,77.607603,arterial,19,2024-01-12,0.644,15.4,72.8,2.2,64.4,3200,30,4,1,0.117,inbound,0,clear,synthetic
MG Road,City Centre,12.97289,77.60792,arterial,20,2024-01-12,0.582,20.3,63.3,1.8,58.2,3200,30,5,1,0.157,one_way,0,clear,synthetic
MG Road,City Centre,12.975835,77.607208,arterial,21,2024-01-12,0.347,25.2,54.6,0.8,34.7,3200,30,5,0,0.122,both,0,clear,synthetic
MG Road,City Centre,12.976001,77.602838,arterial,22,2024-01-12,0.115,36.2,15.3,0.2,11.5,3200,30,5,0,0.087,one_way,0,clear,synthetic
MG Road,City Centre,12.973211,77.606041,arterial,23,2024-01-12,0.073,36.4,10.5,0.1,7.3,3200,30,8,0,0.081,one_way,0,clear,synthetic
MG Road,City Centre,12.974663,77.607209,arterial,0,2024-01-13,0.167,31.9,23.8,0.3,16.7,3200,30,6,0,0.045,one_way,0,cloudy,synthetic
MG Road,City Centre,12.977668,77.606099,arterial,1,2024-01-13,0.088,38.2,13.3,0.1,8.8,3200,30,6,0,0.033,inbound,0,clear,synthetic
MG Road,City Centre,12.975424,77.602182,arterial,2,2024-01-13,0.12,36.6,18.3,0.2,12.0,3200,30,7,0,0.038,inbound,0,cloudy,synthetic
MG Road,City Centre,12.973294,77.605953,arterial,3,2024-01-13,0.163,35.6,23.3,0.3,16.3,3200,30,1,0,0.044,outbound,0,cloudy,synthetic
MG Road,City Centre,12.975947,77.607996,arterial,4,2024-01-13,0.109,37.2,12.3,0.2,10.9,3200,30,7,0,0.036,one_way,0,clear,synthetic
MG Road,City Centre,12.977225,77.606694,arterial,5,2024-01-13,0.075,40.3,9.6,0.1,7.5,3200,30,8,0,0.031,both,0,clear,synthetic
MG Road,City Centre,12.974425,77.603962,arterial,6,2024-01-13,0.307,31.0,47.1,0.6,30.7,3200,30,6,0,0.066,both,0,cloudy,synthetic
MG Road,City Centre,12.976787,77.604613,arterial,7,2024-01-13,0.677,18.8,99.7,2.4,67.7,3200,30,2,1,0.122,one_way,0,clear,synthetic
MG Road,City Centre,12.972035,77.603948,arterial,8,2024-01-13,0.692,14.2,93.9,2.6,69.2,3200,30,3,1,0.124,one_way,0,clear,synthetic
MG Road,City Centre,12.974331,77.604692,arterial,9,2024-01-13,0.647,17.4,93.0,2.2,64.7,3200,30,2,1,0.117,one_way,0,clear,synthetic
MG Road,City Centre,12.972439,77.605621,arterial,10,2024-01-13,0.274,29.9,32.5,0.5,27.4,3200,30,6,0,0.061,one_way,0,clear,synthetic
MG Road,City Centre,12.974279,77.60718,arterial,11,2024-01-13,0.317,29.9,41.6,0.7,31.7,3200,30,6,0,0.068,one_way,0,clear,synthetic
MG Road,City Centre,12.974047,77.604281,arterial,12,2024-01-13,0.392,26.6,42.3,0.9,39.2,3200,30,8,0,0.079,both,0,rainy,synthetic
MG Road,City Centre,12.975647,77.606589,arterial,13,2024-01-13,0.38,27.6,51.3,0.9,38.0,3200,30,2,0,0.077,inbound,0,clear,synthetic
MG Road,City Centre,12.972109,77.603175,arterial,14,2024-01-13,0.421,27.0,66.4,1.0,42.1,3200,30,4,0,0.083,both,0,cloudy,synthetic
MG Road,City Centre,12.973461,77.607562,arterial,15,2024-01-13,0.251,32.4,38.8,0.5,25.1,3200,30,2,0,0.058,both,0,cloudy,synthetic
MG Road,City Centre,12.972609,77.604915,arterial,16,2024-01-13,0.256,33.9,32.1,0.5,25.6,3200,30,3,0,0.058,outbound,0,clear,synthetic
MG Road,City Centre,12.976818,77.605235,arterial,17,2024-01-13,0.576,19.1,70.8,1.7,57.6,3200,30,1,1,0.106,outbound,0,clear,synthetic
MG Road,City Centre,12.973636,77.604481,arterial,18,2024-01-13,0.581,20.9,84.2,1.8,58.1,3200,30,5,1,0.107,outbound,0,clear,synthetic
MG Road,City Centre,12.973089,77.605151,arterial,19,2024-01-13,0.562,19.0,80.4,1.6,56.2,3200,30,7,1,0.104,inbound,0,clear,synthetic
MG Road,City Centre,12.973539,77.607778,arterial,20,2024-01-13,0.621,16.5,85.0,2.0,62.1,3200,30,7,1,0.163,inbound,0,clear,synthetic
MG Road,City Centre,12.97226,77.605799,arterial,21,2024-01-13,0.298,31.7,40.6,0.6,29.8,3200,30,3,0,0.115,both,0,rainy,synthetic
MG Road,City Centre,12.977305,77.603368,arterial,22,2024-01-13,0.165,35.0,24.8,0.3,16.5,3200,30,7,0,0.095,inbound,0,cloudy,synthetic
MG Road,City Centre,12.977039,77.6074,arterial,23,2024-01-13,0.091,37.6,11.7,0.2,9.1,3200,30,3,0,0.084,inbound,0,cloudy,synthetic
MG Road,City Centre,12.973649,77.606936,arterial,0,2024-01-14,0.105,34.8,15.6,0.2,10.5,3200,30,5,0,0.036,one_way,0,clear,synthetic
MG Road,City Centre,12.975743,77.604711,arterial,1,2024-01-14,0.112,37.2,12.6,0.2,11.2,3200,30,1,0,0.037,one_way,0,clear,synthetic
MG Road,City Centre,12.977177,77.6033,arterial,2,2024-01-14,0.129,33.6,18.8,0.2,12.9,3200,30,3,0,0.039,both,0,cloudy,synthetic
MG Road,City Centre,12.975643,77.60528,arterial,3,2024-01-14,0.08,34.4,11.2,0.1,8.0,3200,30,6,0,0.032,outbound,0,cloudy,synthetic
MG Road,City Centre,12.974981,77.607927,arterial,4,2024-01-14,0.093,36.2,12.9,0.2,9.3,3200,30,5,0,0.034,one_way,0,clear,synthetic
MG Road,City Centre,12.974569,77.606306,arterial,5,2024-01-14,0.084,38.3,10.7,0.1,8.4,3200,30,4,0,0.033,one_way,0,cloudy,synthetic
MG Road,City Centre,12.972625,77.606346,arterial,6,2024-01-14,0.319,32.1,36.2,0.7,31.9,3200,30,2,0,0.068,inbound,0,cloudy,synthetic
MG Road,City Centre,12.972514,77.607365,arterial,7,2024-01-14,0.668,15.9,74.1,2.4,66.8,3200,30,6,1,0.12,outbound,0,clear,synthetic
MG Road,City Centre,12.97413,77.602417,arterial,8,2024-01-14,0.629,17.5,74.7,2.1,62.9,3200,30,1,1,0.114,one_way,0,clear,synthetic
MG Road,City Centre,12.973402,77.60524,arterial,9,2024-01-14,0.662,14.9,98.9,2.3,66.2,3200,30,1,1,0.119,both,0,rainy,synthetic
MG Road,City Centre,12.973946,77.603998,arterial,10,2024-01-14,0.338,29.4,45.7,0.7,33.8,3200,30,8,0,0.071,outbound,0,clear,synthetic
MG Road,City Centre,12.975347,77.606384,arterial,11,2024-01-14,0.317,32.2,45.0,0.7,31.7,3200,30,6,0,0.068,inbound,0,clear,synthetic
MG Road,City Centre,12.977746,77.603052,arterial,12,2024-01-14,0.387,24.2,52.8,0.9,38.7,3200,30,5,0,0.078,inbound,0,clear,synthetic
MG Road,City Centre,12.97258,77.604702,arterial,13,2024-01-14,0.409,24.3,55.3,1.0,40.9,3200,30,1,0,0.081,outbound,0,cloudy,synthetic
MG Road,City Centre,12.976773,77.607563,arterial,14,2024-01-14,0.416,25.0,59.1,1.0,41.6,3200,30,1,0,0.082,outbound,0,clear,synthetic
MG Road,City Centre,12.977955,77.607562,arterial,15,2024-01-14,0.273,30.1,31.4,0.5,27.3,3200,30,2,0,0.061,outbound,0,clear,synthetic
MG Road,City Centre,12.975742,77.602535,arterial,16,2024-01-14,0.304,31.7,40.9,0.6,30.4,3200,30,7,0,0.066,inbound,0,clear,synthetic
MG Road,City Centre,12.976692,77.606252,arterial,17,2024-01-14,0.626,16.5,94.3,2.0,62.6,3200,30,3,1,0.114,outbound,0,rainy,synthetic
MG Road,City Centre,12.974161,77.602526,arterial,18,2024-01-14,0.554,20.0,66.8,1.6,55.4,3200,30,5,1,0.103,inbound,0,clear,synthetic
MG Road,City Centre,12.974382,77.604683,arterial,19,2024-01-14,0.644,18.4,79.1,2.2,64.4,3200,30,8,1,0.117,outbound,0,clear,synthetic
MG Road,City Centre,12.974982,77.607953,arterial,20,2024-01-14,0.61,19.4,95.0,1.9,61.0,3200,30,2,1,0.162,one_way,0,clear,synthetic
MG Road,City Centre,12.972698,77.606905,arterial,21,2024-01-14,0.335,26.9,52.4,0.7,33.5,3200,30,3,0,0.12,inbound,0,cloudy,synthetic
MG Road,City Centre,12.976836,77.60674,arterial,22,2024-01-14,0.108,38.6,16.5,0.2,10.8,3200,30,6,0,0.086,both,0,cloudy,synthetic
MG Road,City Centre,12.973041,77.60617,arterial,23,2024-01-14,0.1,34.1,12.9,0.2,10.0,3200,30,1,0,0.085,outbound,0,rainy,synthetic
MG Road,City Centre,12.976935,77.602795,arterial,0,2024-01-15,0.105,39.3,14.7,0.2,10.5,3200,30,2,0,0.036,one_way,0,clear,synthetic
MG Road,City Centre,12.975638,77.606589,arterial,1,2024-01-15,0.156,37.2,20.7,0.3,15.6,3200,30,5,0,0.043,one_way,0,clear,synthetic
MG Road,City Centre,12.972878,77.604205,arterial,2,2024-01-15,0.087,37.0,11.2,0.1,8.7,3200,30,2,0,0.033,inbound,0,cloudy,synthetic
MG Road,City Centre,12.977779,77.605297,arterial,3,2024-01-15,0.077,34.5,8.7,0.1,7.7,3200,30,1,0,0.032,outbound,0,rainy,synthetic
MG Road,City Centre,12.975037,77.604637,arterial,4,2024-01-15,0.167,33.9,20.5,0.3,16.7,3200,30,4,0,0.045,both,0,cloudy,synthetic
MG Road,City Centre,12.975718,77.605901,arterial,5,2024-01-15,0.081,38.1,9.5,0.1,8.1,3200,30,5,0,0.032,one_way,0,clear,synthetic
